gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,1.5297851402675717,1,2,1,0,2,0,0,2,2,1,0,2,1.1324131030450861,2.0081646503850386,0
1,0,0,0,-1.2827281667186554,1,0,1,0,2,0,0,0,2,0,1,2,0.670110081581885,-0.9737114416503897,0
0,1,0,0,-0.7528343552574821,1,2,1,0,2,0,0,0,0,0,1,2,0.46889186000977245,-0.5247478216275538,1
1,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,1,3,-0.6835397726305091,-0.9916814660737849,0
1,0,0,0,-1.2827281667186554,1,0,2,1,1,1,1,1,1,0,0,3,-1.4850867379012387,-1.002322193066508,1
0,0,0,0,0.7960860167059473,1,2,1,0,2,0,0,0,0,1,1,3,0.5104658727312833,0.8862523147622562,0
1,0,0,0,-1.0789228546182041,1,0,0,0,0,2,0,2,0,0,0,3,-0.1314368836888447,-0.8284059124676044,0
1,0,1,0,-1.0381617921981139,0,1,0,2,2,0,0,0,0,0,0,3,-1.0194577954203168,-0.8979459332706694,0
0,1,0,0,0.592280704605496,1,2,1,0,2,2,0,0,0,0,1,0,0.6767619236173268,0.7413220809298364,1
0,0,0,0,-0.2637016062163992,1,0,1,2,0,2,2,0,0,1,1,1,0.7416173834628839,-0.007171381079026989,0
1,0,1,1,-0.3044626686364894,1,0,0,2,0,0,2,0,0,0,0,2,-0.35094767085842216,-0.4386727292113155,0
1,0,0,0,1.4890240778474815,1,0,2,1,1,1,1,1,1,2,1,3,-1.5216718690961684,-0.45101332337922456,0
0,0,0,0,1.6113072651077522,1,2,1,2,2,2,2,2,2,2,1,1,1.5930531639994265,2.6059880673205944,0
1,0,0,0,-1.1604449794583847,1,0,2,1,1,1,1,1,1,0,1,3,-1.4934015404455407,-0.9850806831467639,0
1,0,1,1,1.081413453646579,1,0,2,1,1,1,1,1,1,2,0,3,-1.5083681850252848,-0.5044377203136428,0
1,0,0,0,1.407501953007301,1,0,0,2,0,2,0,0,2,2,0,0,0.0232184436351757,0.9144877708280086,0
0,1,0,0,-0.2637016062163992,1,0,1,0,0,0,0,0,2,0,1,2,0.46390297848319095,-0.1254997974296392,0
0,0,0,0,-0.22294054379630893,1,0,0,0,2,2,2,2,2,1,0,3,0.44394745237686595,-0.09333477828358665,0
1,0,1,1,1.6113072651077522,1,2,1,2,0,2,0,2,2,2,0,0,1.3436090876703612,2.348645837955093,0
0,0,0,0,-1.0789228546182041,1,0,1,0,0,2,2,0,2,0,1,2,0.811461724835022,-0.7961967409273911,0
1,0,1,1,1.2036966409068497,1,0,2,1,1,1,1,1,1,2,0,1,-1.4701200933214948,-0.47326613003620527,0
1,0,0,0,-0.5082679807369407,1,2,0,0,2,0,2,2,0,1,1,2,0.12798495569338328,-0.3859547705834681,0
1,0,0,0,-1.0789228546182041,1,0,0,2,0,2,2,2,2,0,0,1,0.45891409695660995,-0.7978524557084165,0
1,0,0,0,0.755324954285857,1,2,2,1,1,1,1,1,1,2,0,3,-1.3337573315949391,-0.46613551837925615,0
0,0,1,1,1.1629355784867594,1,0,2,1,1,1,1,1,1,2,0,1,-1.5000533824809827,-0.43213817487553546,0
1,1,1,0,1.2036966409068497,1,2,1,2,2,2,0,0,0,0,1,2,0.8064728433084405,1.4693729844423067,0
0,0,0,0,1.6113072651077522,1,2,1,2,0,0,2,0,0,2,1,0,0.6601323185287225,1.7196508307420997,0
1,1,1,0,-0.7935954176775724,1,0,1,0,2,2,0,2,2,0,1,2,1.102479813885598,-0.46470056556903416,1
1,0,1,0,-1.1196839170382944,1,0,1,0,0,2,0,2,2,0,1,2,0.9844096177565073,-0.7913179013726364,1
1,1,0,0,-1.201206041878475,1,2,1,0,2,2,0,2,2,0,1,2,1.335294285126059,-0.8812342520808534,1
0,1,1,0,-0.2637016062163992,1,2,1,0,2,2,0,0,2,0,1,2,0.9644540916501818,0.040270366446619715,1
1,1,0,0,-0.7935954176775724,1,0,0,0,2,0,0,2,0,0,1,2,-0.1646960938660534,-0.6631655773212737,0
0,0,1,1,0.22543114282468377,1,0,2,1,1,1,1,1,1,2,1,3,-1.4934015404455407,-0.6772722672556096,0
0,1,1,0,-0.9974007297780236,1,2,1,0,0,0,0,0,2,0,1,2,0.6368508714046763,-0.7404101909053766,1
1,1,1,1,0.06238689314432279,1,2,1,0,2,2,2,2,2,0,1,2,1.4650052048171731,0.5893716164258692,0
1,0,0,0,-0.5897901055771212,0,1,0,2,0,2,0,0,0,0,0,3,-1.0394133215266421,-0.768248275423683,0
1,0,1,1,0.9591302663863083,1,0,1,0,2,2,2,0,0,1,1,3,0.6983804102325122,1.1053364945875315,0
0,0,0,0,0.14390901798450328,0,1,0,0,2,0,2,0,0,0,1,0,-0.9978393088051313,-0.45174183788287564,0
0,0,1,0,-0.9566396673579334,0,1,0,0,0,2,0,2,2,0,1,2,-0.5355362873419304,-0.8159990897084544,1
1,0,0,0,-1.2827281667186554,1,0,1,0,0,2,0,2,0,0,1,2,0.6651212000553035,-0.9737776702416308,1
1,0,0,0,-0.8343564800976626,1,0,0,2,0,0,2,0,0,0,0,3,-0.2727885269419817,-0.7221090235257764,1
0,1,1,1,0.9998913288063985,1,0,1,0,2,2,2,2,0,0,1,1,1.0126799464071345,1.4469214920116027,0
0,0,0,0,0.38847539250504476,1,0,0,2,2,2,2,0,2,1,0,1,0.30093284861486863,0.3842175169582874,1
0,0,1,1,0.021625830724232544,1,2,2,1,1,1,1,1,1,2,1,3,-1.3420721341392414,-0.6843808027154786,1
1,0,1,0,1.5297851402675717,1,0,1,2,2,0,2,0,0,2,0,0,0.6568063975110013,1.508182938909541,0
0,0,0,0,1.4482630154273912,0,1,0,0,2,0,2,0,2,0,0,2,-0.6619212860153233,0.3510149165494587,0
1,0,0,1,-1.2827281667186554,0,1,0,0,0,0,0,0,0,0,1,2,-1.3354202921037994,-1.0003353353292777,0
0,0,0,0,0.18467008040459354,1,2,1,0,0,0,2,2,2,0,0,1,1.178975997293178,0.5523719101192226,0
0,0,0,1,-1.1604449794583847,1,2,2,1,1,1,1,1,1,0,1,3,-1.310475884470893,-0.9740646608036753,0
1,0,0,0,-1.2827281667186554,1,0,0,2,0,0,0,0,0,0,1,3,-0.4706808274963733,-0.9888557128475017,0
1,0,0,0,-0.5082679807369407,0,1,0,2,2,2,2,2,0,0,1,1,-0.327666223734376,-0.496622746547203,0
1,0,1,1,1.6113072651077522,1,0,0,2,2,0,2,2,0,2,0,0,0.11800719264022078,1.1325122931934277,0
0,0,0,0,-0.05989629411594795,1,2,1,0,0,2,0,0,2,0,1,2,0.8330802114502078,0.22807257500905592,1
1,1,1,0,-0.5897901055771212,1,0,1,0,0,0,0,0,2,0,0,2,0.4555881759388888,-0.38310694116010446,1
1,0,1,0,-0.8751175425177529,1,0,0,0,0,0,0,2,0,0,1,0,-0.32600326322551565,-0.7427281915988121,0
0,0,1,1,0.021625830724232544,1,0,2,1,1,1,1,1,1,2,0,1,-1.4983904219721222,-0.7280695967374677,0
0,1,0,0,1.2036966409068497,1,2,1,0,0,0,0,2,0,1,0,2,0.6518175159844203,1.1783424783322094,0
0,0,0,0,-1.2827281667186554,0,1,0,0,0,2,2,0,0,0,0,3,-0.9629171381190622,-0.9953902671832817,0
1,0,1,0,-0.6713122304173017,1,0,1,2,2,0,0,0,0,0,0,0,0.528758438328748,-0.4278553926419498,0
1,0,1,1,-0.4267458558967602,1,2,0,0,0,2,2,2,2,1,1,3,0.45891409695660995,-0.27665551883871414,0
0,0,1,1,0.6738028294456765,1,0,0,2,0,2,2,0,0,0,0,0,-0.10316655503821727,0.32399365132312496,0
1,0,1,1,0.14390901798450328,1,0,0,2,0,2,0,0,2,1,1,1,-0.038311095192660204,-0.04496583048056578,0
1,0,1,0,0.38847539250504476,1,2,1,0,2,2,2,0,2,0,1,2,1.1507056686425507,0.8158071698788972,1
1,1,0,0,-1.1604449794583847,0,1,0,0,0,0,0,0,0,0,1,0,-1.318790687015195,-0.9659847726722715,1
0,0,0,0,-0.8343564800976626,1,2,0,0,0,0,2,2,2,1,0,3,0.30592173014144963,-0.6259451090438236,1
0,0,0,0,-0.05989629411594795,1,0,1,2,0,2,2,0,0,0,0,2,0.7565840280426275,0.191580621235257,0
1,0,1,0,-1.1196839170382944,1,2,1,2,0,0,0,0,2,0,1,2,0.8081358038173013,-0.8287812078179702,0
1,0,1,1,1.3667408905872107,1,0,2,1,1,1,1,1,1,2,0,1,-1.4917385799366805,-0.4044987761309521,0
0,1,0,0,-0.712073292837392,1,2,0,0,0,0,2,0,0,0,0,1,-0.327666223734376,-0.6769632004964851,1
1,0,0,0,1.2852187657470302,1,2,1,0,2,2,0,2,2,2,1,0,1.315338759019734,1.9437242311075313,0
1,0,1,1,-0.9158786049378431,1,0,2,1,1,1,1,1,1,0,1,1,-1.4900756194278202,-0.914767995445887,0
1,0,1,1,-1.0381617921981139,1,0,1,0,2,0,2,2,0,0,1,2,0.8280913299236263,-0.7424412010367678,1
1,0,0,0,-0.14141841895612844,0,1,0,0,2,0,2,0,0,0,0,2,-1.0161318744025962,-0.5676197963575703,0
1,0,0,0,0.9998913288063985,1,0,2,1,1,1,1,1,1,2,0,0,-1.4701200933214948,-0.5142616280143932,0
0,0,0,0,0.5515196421854057,1,2,1,2,2,0,0,0,0,0,0,3,0.6451656739489785,0.6875665410392131,0
1,0,0,0,0.8368470791260375,1,0,2,1,1,1,1,1,1,2,0,0,-1.5033793034987035,-0.5794305617955512,0
0,0,0,0,-0.6305511679972114,1,0,0,2,2,0,2,2,2,1,0,1,0.49882514916926,-0.39869273629882324,0
0,0,1,1,0.22543114282468377,1,0,2,1,1,1,1,1,1,2,1,3,-1.4850867379012387,-0.6818420400512397,0
1,0,0,0,-0.712073292837392,1,0,2,1,1,1,1,1,1,1,0,3,-1.4983904219721222,-0.8767527840735448,0
0,0,0,0,-0.4267458558967602,0,1,0,0,2,0,0,2,2,0,1,2,-0.4823215510583964,-0.5260723934523741,0
1,0,1,0,-0.7528343552574821,1,2,1,0,0,0,0,0,2,0,1,2,0.6750989631084665,-0.5082569024085412,1
0,0,1,0,0.9998913288063985,1,2,0,0,2,2,2,2,0,1,0,0,0.32421429573891436,0.9177550479958985,0
1,1,0,0,-0.8751175425177529,1,0,1,0,0,0,0,0,2,0,1,1,0.4755437020452143,-0.6457916102190475,0
0,0,1,1,-1.2827281667186554,1,0,2,1,1,1,1,1,1,2,0,3,-1.4800978563746574,-1.0022559644752669,0
1,0,1,1,-0.8343564800976626,1,0,2,1,1,1,1,1,1,2,0,0,-1.4568164092506115,-0.8955396277889125,0
1,1,1,0,-1.201206041878475,1,2,1,0,0,0,0,2,2,0,1,2,0.9893984992830883,-0.8878129588107943,1
1,0,0,1,0.14390901798450328,1,0,1,0,2,0,0,2,2,0,1,2,0.9927244203008095,0.5396118682067872,0
1,0,0,0,-0.6713122304173017,1,0,1,2,0,0,0,2,2,0,1,2,0.9777577757210655,-0.3563505902987347,1
1,0,1,1,1.3259798281671205,1,2,0,2,2,2,0,0,2,1,0,1,0.2527069938579159,1.0435452189596652,1
1,0,0,0,-1.2419671042985652,1,0,1,0,2,0,0,0,0,0,0,2,0.33585501930093764,-0.9442397185481384,0
0,0,0,0,0.38847539250504476,1,2,1,2,0,2,0,2,2,0,1,2,1.3419461271615007,0.9317955093389936,1
1,0,1,1,1.6113072651077522,1,0,1,2,2,2,2,2,2,2,0,0,1.5664457958576596,2.535564998634316,0
1,0,0,0,1.2036966409068497,1,0,2,1,1,1,1,1,1,2,0,0,-1.4967274614632617,-0.4577244872916472,0
0,0,0,0,-1.0789228546182041,1,2,1,0,2,0,0,2,0,0,1,2,0.8280913299236263,-0.7672327703579874,0
1,0,1,0,0.6330417670255862,1,0,2,1,1,1,1,1,1,2,1,3,-1.4900756194278202,-0.553822173182359,0
1,0,0,0,0.10314795556441304,1,2,1,2,0,2,2,2,2,2,1,2,1.4666681653260334,0.766113650251056,0
1,0,0,1,0.7960860167059473,1,0,2,1,1,1,1,1,1,1,0,1,-1.5033793034987035,-0.6013301492992466,0
0,0,0,0,-1.2827281667186554,0,1,0,0,0,0,0,0,0,0,1,3,-1.3287684500683579,-1.000247030540956,0
1,0,1,0,-1.0789228546182041,1,2,1,0,0,0,0,2,0,0,1,2,0.5986027797008862,-0.8080295825624523,1
0,0,1,0,1.570546202687662,1,2,0,2,2,2,2,2,2,2,0,1,0.9428356050349964,1.8613800159978702,0
0,0,1,1,1.407501953007301,1,0,1,2,2,2,0,0,0,1,0,0,0.6634582395464431,1.4605425056101715,0
1,1,0,0,1.1221745160666692,1,2,0,2,2,0,0,0,2,1,1,2,0.22942554673386972,0.9202275820688964,0
1,0,1,1,-0.3859847934766699,0,1,0,0,0,0,2,0,0,0,1,0,-1.1475057546025704,-0.7115566013213748,0
1,0,0,1,0.26619220524477405,0,1,0,0,0,2,2,2,2,1,0,0,-0.33265510526095726,-0.04355295386742422,0
1,0,1,1,-0.712073292837392,1,0,2,1,1,1,1,1,1,1,1,3,-1.5083681850252848,-0.9053856116867434,0
1,1,1,0,0.8368470791260375,1,2,1,0,2,2,0,2,2,0,1,2,1.2970461934222688,1.4107386049969286,1
1,0,1,1,-0.34522373105657966,1,2,2,1,1,1,1,1,1,2,0,3,-1.3520498971924038,-0.7423308200513661,0
0,0,1,1,0.18467008040459354,1,0,2,1,1,1,1,1,1,0,0,2,-1.513357066551866,-0.7093489816133409,0
0,0,1,1,-1.1196839170382944,1,0,1,0,2,0,0,0,2,0,1,2,0.6235471873337927,-0.8327769994895112,1
0,1,1,0,0.7145638918657667,1,2,1,0,0,0,2,2,2,1,1,2,1.1906167208552014,1.2801578992667288,0
0,0,0,0,0.8776081415461278,1,0,1,0,0,2,0,2,2,1,1,1,0.972768894194484,1.2232675393906973,0
0,0,0,0,-1.201206041878475,1,0,1,2,0,0,0,0,0,0,1,2,0.32255133523005397,-0.9080789077305446,0
1,0,0,0,1.4482630154273912,1,2,1,0,2,2,2,2,2,1,0,2,1.450038560237429,2.1573776664510436,1
1,0,0,0,-1.1196839170382944,1,0,0,0,0,2,2,0,0,0,0,2,-0.28941813203058603,-0.8825588239056738,0
1,0,0,0,0.021625830724232544,1,0,2,1,1,1,1,1,1,2,0,3,-1.4800978563746574,-0.7066998379637004,0
0,0,0,0,0.3477143300849545,1,2,0,0,2,2,0,2,2,1,1,2,0.5221065962933062,0.42984901632334616,0
0,0,1,1,0.06238689314432279,0,1,0,2,0,2,2,2,2,1,0,3,-0.11979616012682162,-0.1311954562763664,0
0,0,1,1,-0.7935954176775724,1,0,2,1,1,1,1,1,1,0,1,3,-1.4767719353569364,-0.8988731335480435,0
0,0,0,0,-0.5082679807369407,1,0,2,1,1,1,1,1,1,0,1,1,-1.5283237111316101,-0.8577451783873736,0
0,1,0,0,0.755324954285857,1,0,2,1,1,1,1,1,1,2,0,1,-1.505042264007564,-0.5838899536057794,0
0,0,1,0,-1.201206041878475,1,2,1,0,2,0,0,0,2,0,1,1,0.8862949477337415,-0.9039727350736017,1
0,0,0,1,0.3477143300849545,1,0,0,0,0,0,0,0,0,0,0,0,-0.6536064834710211,-0.19799802864146945,0
0,0,0,0,-0.7935954176775724,1,0,2,1,1,1,1,1,1,0,0,1,-1.510031145534145,-0.9087632698400351,0
1,0,1,1,0.10314795556441304,1,2,2,1,1,1,1,1,1,2,0,0,-1.310475884470893,-0.6539377269416924,0
1,0,1,0,-0.8343564800976626,1,0,1,2,0,0,2,0,0,0,0,0,0.5320843593464687,-0.6286825574817855,1
1,0,0,0,-1.1604449794583847,1,0,1,2,2,0,2,0,2,0,1,3,0.9993762623362513,-0.8520495195406464,0
0,0,0,0,0.429236454925135,0,1,0,0,0,2,0,2,2,0,1,0,-0.5255585242887678,-0.09454896912300524,1
0,1,1,1,-0.8343564800976626,0,1,0,0,0,0,2,0,0,0,1,3,-1.1824279252886396,-0.8541026058691179,0
1,1,1,0,1.4482630154273912,1,2,1,0,2,2,0,2,2,0,1,2,1.3452720481792215,2.211729263662836,1
1,1,0,0,-0.3044626686364894,1,2,1,0,2,0,0,2,0,0,1,2,0.8014839617818594,0.0003786783224486017,1
0,0,0,0,-1.0381617921981139,1,0,2,1,1,1,1,1,1,1,0,3,-1.4834237773923784,-0.9542181596284511,0
1,1,1,0,1.3667408905872107,1,2,1,0,2,2,2,2,2,1,1,2,1.5298606646627297,2.296546012845495,1
0,0,1,0,0.8368470791260375,1,0,1,2,2,2,2,2,2,1,0,2,1.518219941100707,1.5652719845592955,0
1,1,0,0,1.24445770332694,1,2,1,2,2,2,0,2,2,0,1,0,1.4816348099057775,2.0933125425239023,0
0,0,1,1,1.5297851402675717,1,2,1,2,2,2,2,2,2,2,1,0,1.641279018756379,2.3990457958895046,1
1,1,1,0,-0.22294054379630893,0,1,0,0,0,0,0,0,2,0,0,0,-0.942961612012737,-0.5555882689487861,1
0,0,0,0,-1.2827281667186554,1,0,1,0,0,0,0,0,0,0,0,3,0.19616633655666102,-0.9800031578182861,1
0,0,0,0,-1.1196839170382944,1,0,2,1,1,1,1,1,1,0,0,3,-1.4934015404455407,-0.9628499526868635,0
0,1,1,0,0.18467008040459354,1,0,2,1,1,1,1,1,1,1,0,3,-1.505042264007564,-0.6898998519855631,0
1,0,0,0,-1.201206041878475,0,1,0,0,0,2,0,2,0,0,1,3,-0.8215654948659252,-0.9535117213218803,1
0,0,0,1,-0.8343564800976626,1,2,1,0,0,0,0,0,0,0,1,2,0.3907327160933317,-0.616960096832126,0
0,0,1,1,0.22543114282468377,1,0,2,1,1,1,1,1,1,1,0,1,-1.505042264007564,-0.6743140568468444,0
0,0,0,0,-0.9566396673579334,1,0,1,0,0,2,0,0,2,0,1,1,0.6800878446350476,-0.6662341687154406,0
1,0,1,0,-0.7935954176775724,1,2,0,2,0,0,0,0,2,0,1,2,0.03319620668833821,-0.6128760003722634,0
1,1,1,0,-0.14141841895612844,1,2,1,0,0,0,0,2,2,0,1,2,0.9844096177565073,0.16040903095781964,1
0,0,1,1,0.592280704605496,1,0,2,1,1,1,1,1,1,2,0,1,-1.4900756194278202,-0.5623435852553695,0
1,0,1,0,1.1629355784867594,1,2,1,2,0,2,2,2,0,0,0,0,1.1490427081336905,1.6130227988440666,0
1,0,0,0,-0.6713122304173017,1,0,2,1,1,1,1,1,1,0,0,3,-1.4917385799366805,-0.8895128259859802,0
0,0,1,1,0.3477143300849545,1,0,0,2,2,0,2,2,2,2,0,2,0.4522622549211681,0.3691615505494966,0
0,0,0,1,0.429236454925135,1,2,2,1,1,1,1,1,1,2,1,2,-1.322116608032916,-0.5387441305764881,0
0,0,1,1,0.14390901798450328,1,2,1,0,2,2,0,2,0,0,1,0,1.0808613272704122,0.515504660995058,1
0,0,0,0,-1.0789228546182041,1,0,0,0,0,0,0,0,2,0,1,2,-0.327666223734376,-0.8609462269640227,0
0,0,0,0,1.0406523912264887,1,2,0,2,2,2,2,0,0,1,1,1,0.20780706011868388,0.8869587530688268,0
1,0,0,0,-0.5490290431570309,1,0,0,0,0,0,2,2,0,0,1,1,-0.1098183970736591,-0.5285670037224522,0
1,0,1,0,-0.8751175425177529,1,0,0,0,0,0,0,0,0,0,1,0,-0.6303250363469752,-0.7808096315623954,0
0,0,0,0,0.26619220524477405,0,1,0,2,2,0,2,0,0,1,1,0,-0.816576613339344,-0.29138034229129967,0
0,1,0,0,-0.9974007297780236,1,0,1,0,2,0,0,2,0,0,1,2,0.7399544229540231,-0.6961694919563791,0
0,0,0,1,-0.2637016062163992,1,2,0,0,0,0,0,0,0,0,1,3,-0.5105918797090239,-0.4524261999923661,0
0,1,0,0,0.8368470791260375,1,0,1,0,2,0,0,0,0,0,1,1,0.29760692759714746,0.7565546569152697,0
0,0,1,1,1.5297851402675717,1,0,2,1,1,1,1,1,1,2,1,3,-1.5183459480784474,-0.39248932491924815,0
1,0,0,0,-1.2827281667186554,0,1,0,0,0,0,0,2,2,0,1,3,-0.6502805624533005,-0.9912399421321781,1
1,0,0,0,1.081413453646579,1,2,2,1,1,1,1,1,1,2,0,3,-1.325442529050637,-0.34431906288995046,0
1,0,0,0,-1.2419671042985652,1,0,1,0,0,2,0,2,2,0,0,2,1.0010392228451117,-0.9326055626868003,1
1,0,0,0,-1.0381617921981139,0,1,0,2,0,2,0,0,0,1,0,3,-0.9828726642253874,-0.894325436949494,0
0,0,0,1,-0.8343564800976626,1,0,0,0,0,0,0,0,0,0,1,2,-0.675224970086207,-0.7990445703507547,1
1,0,1,1,1.081413453646579,1,0,0,0,2,2,2,2,2,1,0,1,0.3957215976199132,0.9941166136967878,0
1,0,1,1,1.1629355784867594,1,2,0,0,0,2,2,2,2,2,1,0,0.5370732408730502,1.1858483853395243,0
1,0,1,1,1.6113072651077522,1,2,1,2,0,2,0,2,2,2,1,0,1.3535868507235236,2.3188429718966366,0
0,0,1,1,-0.7935954176775724,1,0,2,1,1,1,1,1,1,0,0,3,-1.531649632149331,-0.9003080863582655,0
0,0,1,1,1.2852187657470302,1,2,2,1,1,1,1,1,1,1,0,3,-1.3287684500683579,-0.30678952785337565,0
1,0,1,0,-1.2827281667186554,0,1,0,0,0,0,0,0,0,0,1,2,-1.3769943048253104,-1.000887240256286,1
0,0,0,0,-0.9158786049378431,1,0,0,0,2,0,2,0,2,1,0,3,0.0015999570199903275,-0.7085542385184488,0
0,0,1,1,1.3259798281671205,1,0,0,2,2,2,0,0,0,1,0,0,-0.1164702391091007,0.6992669254917923,0
0,0,1,0,1.2036966409068497,1,2,1,2,2,2,2,2,2,2,0,3,1.632964216212077,2.0314771145018753,0
0,0,1,0,0.918369203966218,1,2,0,2,2,2,2,2,2,1,1,2,0.84139501399451,1.1597101679964041,0
0,0,1,0,-0.3044626686364894,1,2,0,0,2,0,0,0,0,0,0,2,-0.35759951289386377,-0.4050286048608802,0
1,0,0,0,-1.2827281667186554,0,1,0,2,0,0,0,0,0,0,0,3,-1.169124241217756,-0.9981277156212438,1
1,0,0,0,-1.2827281667186554,1,0,0,2,0,0,0,0,0,0,1,1,-0.5006141166558613,-0.9892530843949476,0
0,0,1,0,1.081413453646579,1,2,1,0,2,0,0,2,2,0,0,2,1.2055833654349448,1.6555194782237175,1
1,1,1,1,1.2852187657470302,1,2,2,1,1,1,1,1,1,2,1,0,-1.3453980551569622,-0.3274749245176524,0
1,0,1,0,0.14390901798450328,1,2,1,0,0,0,0,2,2,0,1,0,1.002702183353972,0.5077117634256986,0
0,0,0,0,-1.201206041878475,1,2,0,0,0,0,0,0,0,0,1,3,-0.47234378800523386,-0.9444384043218613,1
1,0,1,0,1.1629355784867594,1,2,0,2,0,2,0,0,2,2,1,3,0.16789600790603382,0.8549482673023365,0
1,0,0,1,-0.2637016062163992,0,1,0,0,2,0,0,2,0,1,1,0,-0.8282173369013668,-0.5592308414670418,0
0,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,2,0,1,2,-0.31436253966349254,-0.9867805503219499,1
0,1,1,0,-1.2827281667186554,1,2,1,0,2,0,0,2,0,0,1,2,0.8563616585742535,-0.971238907577392,1
1,0,1,1,1.4482630154273912,1,0,1,2,2,2,0,2,2,2,1,1,1.2770906673159437,2.1122759958159127,0
1,1,1,0,-1.2419671042985652,1,2,1,0,0,0,0,2,0,0,1,3,0.7316396204097209,-0.9422087084167473,1
0,0,1,0,1.6113072651077522,1,2,1,2,2,2,2,0,0,2,1,0,0.9777577757210655,2.0130876423339537,0
0,0,1,0,1.570546202687662,0,1,0,0,0,2,2,0,2,2,1,2,-0.5920769446431853,0.42971655914086404,0
1,0,0,0,0.9998913288063985,1,0,2,1,1,1,1,1,1,2,0,1,-1.4734460143392158,-0.45807770644493273,0
1,0,0,0,-1.1604449794583847,1,0,2,1,1,1,1,1,1,0,1,3,-1.5033793034987035,-0.9814160344314277,0
0,1,0,0,-1.2827281667186554,1,0,1,0,0,0,0,0,0,0,1,2,0.17787377095919635,-0.9802459959861699,0
1,0,1,1,1.6113072651077522,1,2,0,2,2,2,2,0,2,2,0,1,0.5370732408730502,1.5275216875519173,0
1,0,1,1,-0.46750691831685043,1,2,0,2,0,0,0,2,2,1,1,0,0.36745126896928604,-0.326989248181885,0
0,0,1,1,1.570546202687662,1,2,2,1,1,1,1,1,1,2,0,0,-1.3354202921037994,-0.2118398042108415,0
0,1,1,0,-0.14141841895612844,1,2,1,0,0,2,0,2,2,0,1,0,1.1374019845716672,0.29251299428656274,1
0,1,0,0,1.4890240778474815,1,2,1,2,0,2,2,2,2,2,0,1,1.5099051385564046,2.2858611334586114,0
0,0,1,0,1.2852187657470302,1,2,0,2,0,2,2,2,2,2,1,1,0.670110081581885,1.4102529286611611,0
1,0,0,0,-0.6713122304173017,1,0,2,1,1,1,1,1,1,0,0,1,-1.5000533824809827,-0.8810355663071303,0
0,0,0,0,-1.1604449794583847,1,2,2,1,1,1,1,1,1,1,0,2,-1.3620276602455665,-0.9681923923803052,0
0,0,0,0,0.7960860167059473,1,2,1,2,2,0,2,2,2,1,1,1,1.5431643487336133,1.6010133476323627,1
1,0,0,0,-1.2419671042985652,1,0,0,2,0,2,0,0,0,0,1,3,-0.3243403027166551,-0.9611942379058381,1
1,0,0,0,-1.2827281667186554,1,0,2,1,1,1,1,1,1,0,0,3,-1.4934015404455407,-1.0024325740519098,0
1,0,0,0,-0.5897901055771212,0,1,0,0,0,0,0,0,0,0,0,3,-1.3204536475240558,-0.8007223613288604,0
0,0,0,0,-1.2419671042985652,1,2,0,0,2,0,0,0,0,0,0,3,-0.35593655238500344,-0.9663600680226371,0
0,0,1,0,-0.5490290431570309,1,0,0,0,2,0,0,0,2,0,1,3,-0.16802201488377433,-0.5119436273209577,0
0,0,0,0,0.30695326766486425,1,2,1,0,0,0,0,0,2,0,0,0,0.6318619898780948,0.5483319660535207,0
0,1,1,1,1.3667408905872107,1,2,1,0,2,2,0,2,2,1,1,2,1.3319683641083384,2.031499190698956,0
1,0,0,0,-0.46750691831685043,1,2,1,0,0,0,0,0,0,0,0,3,0.34749574286296053,-0.31773932160522333,0
1,0,0,0,-0.9974007297780236,1,0,0,0,2,0,2,2,0,0,1,2,0.05980357483010555,-0.7812290793069218,0
0,0,1,1,1.6113072651077522,1,0,1,2,2,2,2,2,2,2,1,1,1.4849607309234982,2.4568854322399907,0
0,0,0,0,0.6330417670255862,1,2,0,0,2,2,2,2,0,1,1,0,0.2992698881060078,0.5700328677834932,0
1,0,0,0,1.4890240778474815,1,0,2,1,1,1,1,1,1,2,1,0,-1.5150200270607266,-0.3719584616345337,0
1,0,0,0,1.6113072651077522,1,2,1,2,2,2,2,2,2,2,1,2,1.774315859465214,2.7625303808172714,0
0,0,0,0,-0.7528343552574821,1,0,0,0,2,0,0,0,0,1,0,1,-0.4457364198634668,-0.6898777757884827,0
1,0,0,0,-1.0789228546182041,1,0,0,0,2,0,0,2,0,0,0,2,-0.1796627384457972,-0.8533520151683864,0
0,0,1,1,-0.9974007297780236,1,0,2,1,1,1,1,1,1,2,0,0,-1.5083681850252848,-0.940884136591927,0
0,0,0,0,-0.6305511679972114,1,0,2,1,1,1,1,1,1,1,0,3,-1.5067052245164245,-0.8872389776867055,0
1,0,0,0,1.3259798281671205,1,2,1,2,0,0,2,0,2,1,0,2,0.9544763285970193,1.668478205909876,0
0,0,1,1,0.9998913288063985,1,0,0,2,0,2,2,0,0,1,1,3,-0.18465161997237867,0.43446294151313675,0
1,0,1,0,-0.7935954176775724,1,2,1,0,0,2,0,2,2,0,1,1,1.243831457138735,-0.4112099400433749,1
